0.7556458,1,0.7930132,-0.5121391,0.1932123,1.619694E+09,2940.897,2851.943
-1.032362,1,0.5222512,2.485184,-0.4346821,1.619694E+09,3002.659,3157.717
-1.370022,1,1.746222,1.007826,0.9132671,1.619694E+09,2848.345,2904.325
2.680471,1,-1.271336,0.2928146,1.793388,1.619694E+09,2863.735,2908
7.921659,1,2.19739,-0.2089594,0.9966051,1.619694E+09,3117.849,2800.236
0.0872373,1,0.4331308,1.858092,1.107491,1.619694E+09,2906.585,2972.771
0.1225582,1,-1.5702,-0.0660264,-0.2780863,1.619694E+09,3132.361,2968.465
1.672191,1,-0.9349056,-0.162765,1.019205,1.619694E+09,3062.492,2937.175
-0.1877024,1,0.06349335,-0.1998607,0.04543718,1.619694E+09,2995.428,2989.354
0.2703716,1,-0.002393336,0.3005617,1.57578,1.619694E+09,2899.588,3042.802
1.531085,1,-2.276781,-0.7639073,0.2182885,1.619694E+09,2917.157,2922.228
1.063202,1,0.7574123,0.08196191,-1.046535,1.619694E+09,2965.165,2870.612
-1.671965,1,-0.5484055,0.7430283,-0.2886887,1.619694E+09,2846.171,2922.043
-2.623079,1,0.1725495,-0.08402219,0.4815503,1.619694E+09,2974.443,3001.195
-2.253127,1,0.562853,-0.7928945,-1.216376,1.619694E+09,2885.006,2984.758
-0.5974253,1,1.511818,-0.9221537,0.3081369,1.619694E+09,3001.233,2929.654
-0.006715975,1,0.6590252,0.8615624,-0.5201783,1.619694E+09,2977.703,3118.888
1.805938,1,1.122028,2.002942,-0.4423138,1.619694E+09,3088.777,3034.051
0.2271672,1,-0.7846414,0.936551,-0.5993128,1.619694E+09,2940.784,3050.697
0.2859729,1,-0.4256923,-1.615735,1.294578,1.619694E+09,2934.428,2970.669
0.1544192,1,0.3929976,-0.5750566,0.8353912,1.619694E+09,2931.748,3022.364
3.724601,1,0.03675713,-0.003973089,-0.5660151,1.619694E+09,2998.414,3200.72
-0.02438776,1,-1.032084,-0.6761126,0.7884194,1.619694E+09,2955.74,3101.198
-3.904324,1,-1.264861,-1.049628,-1.165929,1.619694E+09,3035.256,2969.754
0.4848312,1,-0.2269653,-0.5432805,-0.53082,1.619694E+09,3007.317,2897.476
-0.6005613,1,0.7455893,0.5561445,-0.001058737,1.619694E+09,3000.716,2973.261
-1.406172,1,0.3328192,0.2528377,-0.5125624,1.619694E+09,2981.24,2980.089
-1.035844,1,-1.12404,-0.9018147,1.242867,1.619694E+09,2923.43,3013.112
-1.031897,1,-0.7061308,0.8243914,-0.6605828,1.619694E+09,2977.894,3014.58
-0.7416042,1,-0.7275439,-1.56028,0.1666242,1.619694E+09,2901.641,3036.207
1.029359,1,-1.834314,0.537994,-0.5532053,1.619694E+09,2889.572,3067.398
3.495295,1,-0.4076879,-1.268354,0.09818141,1.619694E+09,2906.185,3207.204
-0.3295378,1,0.02686119,0.6405199,-1.146666,1.619694E+09,3067.862,2945.897
-1.005076,1,0.9116287,-0.5357618,-1.249927,1.619694E+09,2842.25,2892.951
-4.150073,1,1.634346,-1.019643,-0.2021117,1.619694E+09,2913.006,2962.754
-0.9338928,1,0.06068562,-0.8078815,0.1775003,1.619694E+09,3048.468,2951.486
-0.6396565,1,1.847573,0.05682522,1.307647,1.619694E+09,2981.395,3027.479
-0.2624142,1,0.08012495,0.9502114,-1.342935,1.619694E+09,3154.555,2952.049
0.4949614,1,1.418556,-1.126763,0.861083,1.619694E+09,2938.862,3079.811
0.7955765,1,1.458616,-0.2011683,0.232875,1.619694E+09,2965.224,2899.555
-0.9640216,1,0.05587734,-0.2284959,1.042257,1.619694E+09,2836.348,3010.499
-0.9352685,1,-1.517241,0.5587162,1.329098,1.619694E+09,3002.038,2884.401
2.016793,1,-0.04857922,0.7487454,0.945958,1.619694E+09,3089.174,3057.813
-0.9856435,1,-0.2143566,1.918204,-0.9856255,1.619694E+09,2912.725,2840.438
-1.427682,1,2.095818,1.007208,-1.215867,1.619694E+09,3089.005,2969.15
-1.401099,1,0.2023229,3.253349,-1.629206,1.619694E+09,2965.613,3044.947
-1.214293,1,0.5177237,-0.161748,0.09231624,1.619694E+09,2781.322,2902.295
0.7091687,1,1.678143,0.3337556,-0.02211742,1.619694E+09,3088.006,3019
-0.02911209,1,0.3852448,-1.178673,0.5134779,1.619694E+09,3072.386,3073.145
1.142506,1,-1.281887,1.077604,-0.2295536,1.619694E+09,3021.985,2950.74
0.9387668,1,-0.5821508,-0.996181,1.261516,1.619694E+09,3078.987,2995.731
-2.216225,1,1.774119,0.5270307,-0.2384356,1.619694E+09,2977,2988.733
-2.788281,1,-0.210672,-1.490826,-1.997813,1.619694E+09,2918.15,3045.683
-2.339972,1,-0.3521069,0.4413632,0.701076,1.619694E+09,3049.973,3202.033
1.873052,1,0.5851724,1.427359,1.220819,1.619694E+09,3015.919,2894.911
1.492373,1,1.013685,-0.06628188,-0.850924,1.619694E+09,3054.263,3073.465
-0.6848022,1,-0.02256943,1.605023,-0.5636078,1.619694E+09,2984.335,3053.925
-0.8121654,1,-0.9031549,-0.8478208,0.2772344,1.619694E+09,3043.879,2868.573
2.915563,1,0.907773,1.042177,0.9707189,1.619694E+09,3148.787,2974.996
-0.3522655,1,1.161943,-0.3061506,0.9526308,1.619694E+09,3006.017,3031.42
0.9671298,1,-0.4579534,-0.7920915,-0.3969533,1.619694E+09,2915.099,3040.655
2.678735,1,0.9279566,1.421659,-0.002195472,1.619694E+09,3233.969,3099.442
0.1785888,1,-2.102935,-0.1542551,-0.3669246,1.619694E+09,2987.88,3085.577
0.0902656,1,-1.677167,-0.1316846,0.03989519,1.619694E+09,2804.979,3019.713
0.573016,1,1.765656,-0.8848119,1.830764,1.619694E+09,3053.871,3083.433
1.452721,1,0.7944474,1.713451,-1.105305,1.619694E+09,3169.352,3084.679
-0.1359803,1,-0.4838696,0.1593627,-0.9704792,1.619694E+09,2920.903,3195.411
4.710162,1,1.928359,2.105014,-1.333301,1.619694E+09,2892.474,2785.074
-0.02799994,1,-0.3841162,-0.2940011,0.7470066,1.619694E+09,2939.212,3097.112
1.581388,1,-1.586677,-0.6588202,-1.213379,1.619694E+09,3075.44,3114.506
0.6163208,1,0.2143017,-0.4988536,0.7260075,1.619694E+09,3045.348,2947.46
-1.423214,1,-1.138282,-0.2016032,-0.4299248,1.619694E+09,2987.657,3025.032
-0.9553193,1,0.4894135,-0.4325591,-0.1325757,1.619694E+09,2923.69,2957.059
-0.004311443,1,-1.752637,-0.3931314,1.031496,1.619694E+09,3022.827,2981.748
-0.9528418,1,0.5010171,0.3465734,0.006971394,1.619694E+09,3111.946,2989.669
0.1087751,1,0.08675621,-0.4868408,0.433409,1.619694E+09,3015.657,2936.616
-0.2037884,1,0.1910735,-0.8226405,1.287369,1.619694E+09,2931.123,2872.895
-2.652247,1,0.831839,0.2195311,-2.418264,1.619694E+09,3045.295,2961.605
-0.9921223,1,-0.6790324,2.121622,-1.372651,1.619694E+09,2893.245,3051.676
-0.9249748,1,0.2958623,0.8985757,-0.4794,1.619694E+09,3040.156,2982.203
-1.034815,1,1.112166,1.092546,0.01101352,1.619694E+09,2993.523,3000.426
0.3992099,1,0.3625899,0.3578929,0.6287441,1.619694E+09,3031.55,2872.594
1.947995,1,-0.2709151,-0.6313724,1.976063,1.619694E+09,2939.432,2979.789
-2.253309,1,-0.1969457,0.6536719,0.4615582,1.619694E+09,2909.241,3116.447
3.653212,1,0.06695452,1.678348,0.5260161,1.619694E+09,3226.161,2997.662
-0.9023063,1,-0.8678017,-1.528601,-2.050183,1.619694E+09,2939.677,3089.716
-0.2492178,1,-0.3620057,0.5923349,-0.5508336,1.619694E+09,2870.214,2982.328
-0.456935,1,-1.13955,-1.240085,-0.579275,1.619694E+09,3050.645,3111.371
-0.17225,1,-0.8153713,-1.270346,0.528144,1.619694E+09,2914.667,2945.811
-0.8862301,1,1.310246,-1.220094,-0.1397537,1.619694E+09,2849.397,2903.66
1.659709,1,-0.258361,0.6229293,1.545938,1.619694E+09,3120.233,3037.645
0.7454792,1,0.6062649,-0.01126101,1.173737,1.619694E+09,2897.213,2901.533
2.118883,1,0.3134482,0.4463973,0.6399407,1.619694E+09,3093.827,3089.756
-0.4527554,1,0.05360308,-0.2060084,-0.04851838,1.619694E+09,2945.685,3012.926
2.275234,1,1.128254,0.4126525,-0.4343448,1.619694E+09,3051.31,3103.37
-0.2470771,1,-0.5581335,-0.06916682,-0.2823131,1.619694E+09,2964.741,2965.771
0.3220933,1,1.535959,-0.33325,1.33973,1.619694E+09,3132.653,3045.228
-0.9979858,1,-0.06244635,-0.3979355,1.046641,1.619694E+09,2885.985,2930.526
-0.5786764,1,0.02157522,-0.5011504,0.749215,1.619694E+09,3141.311,2976.099
-0.6926423,1,-2.089828,-0.7727382,0.5779979,1.619694E+09,2939.782,2899.27
2.112467,1,-0.8108886,-1.712396,0.3658332,1.619694E+09,2955.833,3192.672
1.044606,1,-2.94379,-0.7992187,0.9314218,1.619694E+09,3024.364,3005.143
5.548322,1,-0.0187957,-1.410855,-1.906772,1.619694E+09,3059.678,3180.052
-0.001406762,1,-0.3546801,0.5327582,0.05198852,1.619694E+09,2987.996,2944.854
-3.449381,1,0.03557019,-0.3977008,-0.8484998,1.619694E+09,2793.026,3010.706
